Generation,Max Fitness,Avg Fitness,Best Individual
0,0.32,0.25066666666666676,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
1,0.32,0.26933333333333337,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
2,0.32,0.27866666666666673,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
3,0.32,0.29466666666666674,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
4,0.32,0.30533333333333335,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
5,0.32,0.31333333333333335,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
6,0.32,0.3186666666666666,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
7,0.32,0.32,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
8,0.32,0.32,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
9,0.32,0.32,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
10,0.32,0.32,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
11,0.32,0.32,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
12,0.32,0.32,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
13,0.32,0.32,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
14,0.32,0.32,"[0.00022285760844731323, 0.0003327897119803706, 0.0005453873766738019, 0.5223629082163013, 0.000300413055899125, 1.3103001760782432e-05, 5.2423945202198055e-05, 3.872819597906598e-05, 0.47575448339564264, 0.00037690549211348887]"
15,0.36,0.32266666666666666,"[0.00015140065748932716, 0.00022608418689651144, 0.0003705146438126395, 0.6746844033602358, 0.00022341561672519647, 0.0008173954163186461, 3.561475790346943e-05, 0.32320880624824755, 2.631040679049698e-05, 0.0002560547055803631]"
16,0.36,0.32266666666666666,"[0.00015140065748932716, 0.00022608418689651144, 0.0003705146438126395, 0.6746844033602358, 0.00022341561672519647, 0.0008173954163186461, 3.561475790346943e-05, 0.32320880624824755, 2.631040679049698e-05, 0.0002560547055803631]"
17,0.38,0.3293333333333333,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
18,0.38,0.3293333333333333,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
19,0.38,0.336,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
20,0.38,0.34400000000000003,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
21,0.38,0.34933333333333333,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
22,0.38,0.34933333333333333,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
23,0.38,0.3533333333333334,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
24,0.38,0.35733333333333334,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
25,0.38,0.36533333333333334,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
26,0.38,0.37333333333333335,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
27,0.38,0.37600000000000006,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
28,0.38,0.37866666666666665,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
29,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
30,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
31,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
32,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
33,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
34,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
35,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
36,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
37,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
38,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
39,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
40,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
41,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
42,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
43,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
44,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
45,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
46,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
47,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
48,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
49,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
50,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
51,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
52,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
53,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
54,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
55,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
56,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
57,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
58,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
59,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
60,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
61,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
62,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
63,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
64,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
65,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
66,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
67,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
68,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
69,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
70,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
71,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
72,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
73,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
74,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
75,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
76,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
77,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
78,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
79,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
80,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
81,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
82,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
83,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
84,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
85,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
86,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
87,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
88,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
89,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
90,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
91,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
92,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
93,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
94,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
95,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
96,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
97,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
98,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
99,0.38,0.37999999999999995,"[0.000222920377979005, 0.00022614786521843761, 0.00037061900206560245, 0.5225100356819073, 0.00030049766950942196, 1.3106692320373423e-05, 5.2438710803034855e-05, 0.475888483245731, 3.873910406850394e-05, 0.00037701165039723267]"
